customerId,customerAge,customerPlansChanged,smsCountPerMonth,callMinutePerMonth,dataMBPerMonth,netflixStream,pickboxStream,youtubeStream,hboGoStream,viberFree,whatsappFree
3029,74,1,300,0,0,false,false,false,false,false,false
3030,20,5,2000,3000,1024,false,false,true,false,true,false
3031,18,3,500,500,5120,false,false,false,false,true,false
3032,14,3,5000,5000,1024,false,false,false,false,false,true
3033,21,4,500,500,1024,false,true,false,false,true,false
3034,35,3,1000,2000,3072,false,false,false,false,false,true
3035,14,1,1000,1000,15360,false,false,false,false,false,false
3036,50,0,0,0,0,false,false,false,false,false,false
3037,28,5,300,300,20480,false,false,true,true,true,false
3038,15,3,300,300,1024,false,false,false,false,false,true
3039,14,1,500,500,5120,false,false,false,false,false,false
3040,38,2,3000,1000,1024,false,false,false,false,false,false
3041,36,3,0,0,3072,false,false,false,false,true,false
3042,49,0,0,0,0,false,false,false,false,false,false
3043,37,3,300,300,20480,false,false,false,false,false,true
3044,24,3,300,300,25600,false,false,false,false,true,false
3045,28,4,2000,3000,10485760,false,false,true,true,false,true
3046,19,3,1000,5000,10485760,false,false,false,false,false,true
3047,40,2,0,0,10485760,false,false,false,false,false,false
3048,18,3,0,0,10485760,false,false,false,false,false,true
3049,26,4,500,500,10485760,false,true,false,false,false,false
3050,17,3,0,0,2048,false,false,false,false,true,false
3051,34,5,3000,3000,10240,false,false,true,true,false,false
3052,16,3,2678400,44640,5120,false,false,false,false,true,false
3053,32,4,2678400,44640,3072,true,false,false,false,false,false
3054,19,4,5000,5000,51200,false,false,true,true,false,true
3055,28,5,3000,1000,51200,false,false,true,false,false,false
3056,42,1,500,0,0,false,false,false,false,false,false
3057,15,3,500,500,1024,false,false,false,false,false,true
3058,15,3,300,300,2048,false,false,false,false,true,false
3059,28,5,1000,3000,2048,false,false,true,false,true,false
3060,27,5,3000,2000,3072,true,false,false,false,true,false
3061,30,4,3000,5000,2048,true,false,true,false,false,true
3062,19,4,2678400,44640,2048,true,false,false,false,false,false
3063,67,1,500,0,0,false,false,false,false,false,false
3064,32,4,1000,3000,51200,false,false,true,true,false,true
3065,36,3,2678400,44640,3072,false,false,false,false,false,true
3066,30,4,0,0,1024,false,false,true,false,false,false
3067,17,3,2678400,44640,2048,false,false,false,false,false,true
3068,27,3,2000,3000,2048,false,false,false,false,false,true
3069,55,0,0,0,0,false,false,false,false,false,false
3070,27,3,2000,1000,3072,false,false,false,false,false,true
3071,41,0,0,0,0,false,false,false,false,false,false
3072,31,5,1000,2000,3072,false,false,false,true,false,true
3073,36,3,5000,1000,1024,false,false,false,false,false,false
3074,15,3,3000,3000,2048,false,false,false,false,false,false
3075,32,5,2678400,44640,3072,false,false,true,false,false,false
3076,37,2,5000,5000,3072,false,false,false,false,false,false
3077,27,1,300,300,100,false,false,false,false,false,false
3078,74,0,0,0,0,false,false,false,false,false,false
3079,21,5,300,300,10485760,false,true,true,false,true,false
3080,24,5,2000,5000,2048,true,false,false,false,true,false
3081,62,0,0,300,0,false,false,false,false,false,false
3082,66,0,300,0,0,false,false,false,false,false,false
3083,40,1,300,300,300,false,false,false,false,false,false
3084,62,0,0,0,0,false,false,false,false,false,false
3085,31,5,300,300,25600,false,false,false,true,true,false
3086,36,3,3000,2000,2048,false,false,false,false,true,false
3087,30,4,2000,1000,3072,false,false,true,false,false,false
3088,34,1,500,500,100,false,false,false,false,false,false
3089,67,0,0,0,0,false,false,false,false,false,false
3090,35,3,2678400,44640,10240,false,false,false,false,false,true
3091,19,4,5000,2000,20480,false,false,true,false,false,true
3092,30,4,5000,2000,15360,false,false,true,false,false,true
3093,17,3,300,300,1024,false,false,false,false,true,false
3094,19,5,500,500,2048,false,true,false,false,false,true
3095,24,5,1000,2000,2048,true,false,false,false,false,false
3096,28,5,5000,2000,25600,false,false,true,true,false,true
3097,29,5,300,300,2048,false,true,false,false,false,false
3098,15,3,300,300,10485760,false,false,false,false,false,true
3099,27,5,2678400,44640,51200,false,false,true,true,true,false
3100,32,4,1000,5000,15360,true,false,false,false,false,true
3101,38,4,2000,2000,1024,false,false,false,false,false,false
3102,26,3,1000,3000,2048,false,false,false,false,true,false
3103,21,5,2678400,44640,3072,false,false,false,false,false,false
3104,30,4,2000,2000,25600,false,false,true,false,false,true
3105,38,3,2678400,44640,1024,false,false,false,false,false,false
3106,14,3,2678400,44640,5120,false,false,false,false,false,true
3107,18,3,1000,3000,10485760,false,false,false,false,true,false
3108,26,2,0,0,100,false,false,false,false,false,false
3109,31,0,300,300,0,false,false,false,false,false,false
3110,25,4,3000,5000,3072,false,true,false,false,true,false
3111,19,5,2000,5000,5120,true,false,false,false,true,false
3112,38,4,2678400,44640,3072,false,false,false,false,false,false
3113,33,5,1000,5000,1024,false,false,true,false,false,false
3114,21,5,3000,3000,5120,true,false,true,false,true,false
3115,36,3,300,300,10485760,false,false,false,false,false,true
3116,28,4,2000,3000,3072,true,false,true,false,true,false
3117,37,5,3000,2000,10485760,false,false,false,false,false,false
3118,37,3,300,300,20480,false,false,false,false,true,false
3119,14,2,0,0,1024,false,false,false,false,false,false
3120,31,5,2678400,44640,10485760,false,false,false,true,false,false
3121,15,3,500,500,1024,false,false,false,false,false,false
3122,24,4,5000,3000,1024,false,false,false,true,false,true
3123,39,2,2678400,44640,10240,false,false,false,false,false,false
3124,27,4,1000,5000,25600,true,false,false,false,false,true
3125,40,2,0,300,3072,false,false,false,false,false,false
3126,53,0,0,0,0,false,false,false,false,false,false
3127,14,3,500,500,2048,false,false,false,false,true,false
3128,36,2,0,0,300,false,false,false,false,false,false
3129,16,3,300,300,25600,false,false,false,false,false,true
3130,30,4,5000,5000,10485760,true,false,false,false,false,true
3131,35,1,500,500,100,false,false,false,false,false,false
3132,30,5,3000,3000,25600,false,true,false,false,false,true
3133,28,3,500,500,100,false,false,false,false,false,false
3134,31,1,500,500,100,false,false,false,false,false,false
3135,30,1,0,0,300,false,false,false,false,false,false
3136,55,0,0,0,0,false,false,false,false,false,false
3137,32,3,3000,1000,1024,false,false,false,false,true,false
3138,32,1,500,500,100,false,false,false,false,false,false
3139,26,5,2000,2000,10485760,false,false,true,false,true,false
3140,25,3,500,500,1024,false,false,false,false,false,true
3141,17,3,3000,3000,3072,false,false,false,false,false,true
3142,18,3,0,0,2048,false,false,false,false,false,true
3143,33,2,300,300,200,false,false,false,false,false,false
3144,23,4,2000,3000,5120,false,false,true,false,true,false
3145,35,4,3000,3000,1024,false,false,false,false,false,false
3146,31,5,0,0,10485760,false,false,true,false,true,false
3147,14,3,2000,5000,2048,false,false,false,false,false,true
3148,27,3,0,0,3072,false,false,false,false,false,true
3149,24,5,2000,1000,15360,false,false,false,true,false,true
3150,64,0,0,0,0,false,false,false,false,false,false
3151,16,5,2678400,44640,2048,false,false,false,false,false,false
3152,23,3,5000,1000,2048,false,false,false,false,false,true
3153,25,4,5000,1000,10485760,false,false,true,true,false,true
3154,40,2,300,0,100,false,false,false,false,false,false
3155,19,5,2000,5000,10485760,false,false,true,false,false,true
3156,39,3,3000,5000,10485760,false,false,false,false,true,false
3157,35,3,3000,5000,15360,false,false,false,false,true,false
3158,30,3,0,0,25600,false,false,false,false,true,false
3159,16,3,300,300,10485760,false,false,false,false,false,true
3160,27,4,2678400,44640,10240,false,false,true,false,false,true
3161,19,5,500,500,3072,false,false,false,true,true,false
3162,20,5,0,0,1024,true,false,false,false,false,false
3163,22,5,2000,5000,3072,false,true,false,false,true,false
3164,14,3,1000,1000,3072,false,false,false,false,false,true
3165,29,4,2000,5000,2048,false,false,true,false,false,false
3166,35,3,5000,1000,3072,false,false,false,false,true,false
3167,39,3,2678400,44640,3072,false,false,false,false,false,false
3168,38,5,5000,1000,2048,false,false,false,false,false,false
3169,28,4,0,0,51200,true,false,false,false,true,false
3170,20,3,1000,5000,5120,false,false,false,false,true,false
3171,40,1,0,0,200,false,false,false,false,false,false
3172,26,4,3000,3000,1024,false,true,false,false,false,true
3173,21,4,5000,5000,2048,true,false,false,false,false,true
3174,23,4,2678400,44640,3072,true,false,true,false,false,false
3175,43,0,0,300,0,false,false,false,false,false,false
3176,25,4,2000,3000,1024,false,false,true,false,false,true
3177,19,4,300,300,1024,false,false,true,false,true,false
3178,34,5,3000,5000,2048,false,true,false,false,false,false
3179,36,4,2000,3000,3072,false,false,false,false,false,false
3180,37,5,2678400,44640,1024,false,false,false,false,false,false
3181,26,5,3000,5000,3072,false,false,true,false,false,false
3182,20,4,0,0,10485760,false,false,false,true,false,true
3183,18,3,3000,2000,25600,false,false,false,false,false,true
3184,31,1,300,300,100,false,false,false,false,false,false
3185,32,4,1000,3000,15360,false,false,true,false,false,true
3186,19,3,0,0,10485760,false,false,false,false,false,true
3187,40,1,300,0,10485760,false,false,false,false,false,false
3188,16,3,2000,3000,3072,false,false,false,false,false,true
3189,27,4,5000,5000,15360,false,false,true,true,false,false
3190,19,5,3000,2000,5120,false,true,false,false,false,false
3191,20,5,1000,5000,3072,false,false,true,true,false,true
3192,36,1,300,300,51200,false,false,false,false,false,false
3193,28,5,2678400,44640,51200,false,true,false,false,true,false
3194,34,5,5000,1000,10485760,false,false,true,false,false,true
3195,17,3,1000,2000,2048,false,false,false,false,true,false
3196,38,3,1000,3000,25600,false,false,false,false,false,false
3197,39,3,1000,3000,3072,false,false,false,false,false,true
3198,35,3,2000,3000,2048,false,false,false,false,true,false
3199,17,3,0,0,5120,false,false,false,false,true,false
3200,35,5,5000,5000,3072,false,false,false,false,false,false
3201,31,4,5000,5000,2048,false,false,true,true,false,false
3202,26,4,2000,5000,10240,false,false,false,true,false,true
3203,35,3,2000,2000,1024,false,false,false,false,true,false
3204,19,5,1000,2000,10485760,false,true,false,false,false,false
3205,19,3,3000,2000,2048,false,false,false,false,false,true
3206,44,0,0,0,0,false,false,false,false,false,false
3207,35,2,1000,1000,1024,false,false,false,false,false,false
3208,33,4,5000,3000,3072,true,false,true,false,false,false
3209,30,2,0,0,100,false,false,false,false,false,false
3210,32,4,5000,5000,1024,false,false,true,true,false,false
3211,18,3,300,300,3072,false,false,false,false,false,true
3212,26,4,1000,3000,1024,false,false,false,true,false,true
3213,69,0,0,0,0,false,false,false,false,false,false
3214,59,0,0,0,0,false,false,false,false,false,false
3215,33,5,500,500,10240,true,false,false,false,false,false
3216,32,5,2678400,44640,3072,false,false,true,false,false,false
3217,57,1,0,300,0,false,false,false,false,false,false
3218,21,4,500,500,25600,false,false,true,false,true,false
3219,31,1,0,0,200,false,false,false,false,false,false
3220,27,4,5000,1000,10485760,false,true,false,false,false,true
3221,14,3,2678400,44640,5120,false,false,false,false,false,true
3222,31,4,2000,1000,1024,false,false,true,false,true,false
3223,22,5,500,500,10485760,false,true,true,false,false,true
3224,75,0,0,300,0,false,false,false,false,false,false
3225,48,0,0,0,0,false,false,false,false,false,false
3226,18,3,3000,1000,15360,false,false,false,false,false,true
3227,39,1,1000,1000,3072,false,false,false,false,false,false
3228,24,5,1000,5000,3072,false,false,true,false,false,true
3229,17,4,1000,5000,10485760,false,false,false,false,false,false
3230,23,4,0,0,1024,false,false,true,false,false,true
3231,27,5,1000,2000,10485760,false,false,true,false,true,false
3232,37,1,0,0,1024,false,false,false,false,false,false
3233,32,4,2000,1000,20480,false,true,false,false,false,true
3234,53,0,0,0,0,false,false,false,false,false,false
3235,54,0,0,0,0,false,false,false,false,false,false
3236,26,1,300,300,100,false,false,false,false,false,false
3237,17,3,3000,3000,2048,false,false,false,false,true,false
3238,23,3,500,500,10485760,false,false,false,false,true,false
3239,35,1,500,500,100,false,false,false,false,false,false
3240,14,3,5000,1000,2048,false,false,false,false,false,true
3241,16,3,1000,5000,3072,false,false,false,false,false,false
3242,20,4,2000,1000,3072,true,false,true,false,true,false
3243,27,5,2678400,44640,2048,true,false,true,false,true,false
3244,64,1,0,300,0,false,false,false,false,false,false
3245,19,3,5000,3000,1024,false,false,false,false,true,false
3246,20,3,2000,1000,5120,false,false,false,false,true,false
3247,18,3,1000,2000,10485760,false,false,false,false,false,true
3248,37,3,300,300,300,false,false,false,false,true,false
3249,22,4,2678400,44640,10485760,true,false,false,false,true,false
3250,60,0,0,300,0,false,false,false,false,false,false
3251,20,5,2678400,44640,1024,false,false,true,false,false,false
3252,19,4,500,500,5120,false,false,true,false,false,true
3253,25,1,300,300,100,false,false,false,false,false,false
3254,19,5,2000,5000,1024,false,false,true,false,false,true
3255,39,2,500,500,25600,false,false,false,false,false,false
3256,25,3,2678400,44640,10485760,false,false,false,false,true,false
3257,18,3,500,500,5120,false,false,false,false,false,true
3258,29,3,2678400,44640,1024,false,false,false,false,false,false
3259,27,4,3000,5000,3072,true,false,false,false,true,false
3260,19,2,3000,5000,5120,false,false,false,false,false,false
3261,40,2,0,0,300,false,false,false,false,false,false
3262,20,5,0,0,2048,false,false,false,true,false,true
3263,33,4,2678400,44640,1024,false,false,false,true,false,false
3264,17,3,500,500,3072,false,false,false,false,true,false
3265,33,2,300,300,100,false,false,false,false,false,false
3266,22,5,0,0,5120,false,false,true,false,false,true
3267,22,4,1000,3000,3072,false,false,true,true,true,false
3268,48,0,0,0,0,false,false,false,false,false,false
3269,30,4,1000,3000,1024,false,false,true,false,false,true
3270,20,4,2000,3000,10485760,false,false,true,true,false,true
3271,35,5,2678400,44640,2048,false,false,false,false,false,false
3272,15,3,5000,3000,2048,false,false,false,false,false,true
3273,26,5,3000,1000,1024,false,false,false,true,true,false
3274,18,3,2000,1000,2048,false,false,false,false,false,true
3275,25,4,300,300,3072,false,false,true,false,false,true
3276,27,3,3000,2000,10240,false,false,false,false,true,false
3277,28,5,3000,3000,1024,false,true,true,false,false,true
3278,31,5,300,300,2048,false,false,true,false,true,false
3279,20,5,3000,1000,5120,true,false,true,false,true,false
3280,56,1,0,300,0,false,false,false,false,false,false
3281,28,5,500,500,25600,false,false,true,true,true,false
3282,24,4,2000,5000,5120,false,false,false,false,false,false
3283,28,3,2678400,44640,51200,false,false,false,false,false,false
3284,16,3,0,0,10485760,false,false,false,false,false,true
3285,16,3,1000,1000,10485760,false,false,false,false,false,true
3286,22,5,1000,5000,1024,false,true,false,false,false,true
3287,26,2,300,300,100,false,false,false,false,false,false
3288,21,5,2000,3000,1024,true,false,true,false,true,false
3289,15,3,1000,3000,15360,false,false,false,false,false,true
3290,25,4,1000,2000,1024,false,false,false,true,false,true
3291,18,3,0,0,5120,false,false,false,false,true,false
3292,39,3,1000,2000,3072,false,false,false,false,false,false
3293,51,1,0,500,0,false,false,false,false,false,false
3294,66,1,0,300,0,false,false,false,false,false,false
3295,22,5,3000,5000,1024,false,true,true,false,false,true
3296,38,3,5000,1000,3072,false,false,false,false,true,false
3297,21,4,500,500,25600,false,false,true,false,false,false
3298,24,5,1000,5000,2048,false,true,true,false,false,false
3299,71,0,0,300,0,false,false,false,false,false,false
3300,27,1,500,500,200,false,false,false,false,false,false
3301,22,4,0,0,25600,false,false,true,true,false,true
3302,32,4,2000,3000,20480,false,true,false,false,true,false
3303,29,5,2000,1000,3072,false,false,true,false,false,true
3304,18,3,0,0,1024,false,false,false,false,true,false
3305,16,3,3000,5000,1024,false,false,false,false,true,false
3306,21,5,2678400,44640,3072,false,false,true,false,false,true
3307,18,3,0,0,2048,false,false,false,false,true,false
3308,21,5,2678400,44640,2048,false,false,true,true,false,false
3309,24,5,2678400,44640,25600,true,false,true,false,false,true
3310,31,2,500,500,100,false,false,false,false,false,false
3311,17,3,5000,3000,5120,false,false,false,false,true,false
3312,28,5,1000,1000,1024,false,false,false,true,false,false
3313,40,1,0,0,1024,false,false,false,false,false,false
3314,18,3,2000,5000,3072,false,false,false,false,false,true
3315,29,4,2678400,44640,2048,false,false,true,true,false,false
3316,18,3,1000,1000,10485760,false,false,false,false,false,true
3317,23,4,300,300,15360,false,false,true,false,true,false
3318,18,3,3000,5000,1024,false,false,false,false,false,true
3319,29,5,1000,3000,1024,true,false,true,false,false,true
3320,23,4,3000,2000,1024,false,true,false,false,false,false
3321,27,4,5000,5000,51200,false,false,true,true,true,false
3322,36,3,300,300,2048,false,false,false,false,true,false
3323,23,5,2000,2000,2048,true,false,false,false,true,false
3324,22,3,0,0,25600,false,false,false,false,false,true
3325,15,3,0,0,1024,false,false,false,false,false,true
3326,26,5,3000,5000,3072,true,false,false,false,false,false
3327,40,1,0,0,300,false,false,false,false,false,false
3328,14,3,0,0,15360,false,false,false,false,false,true
3329,23,3,2000,5000,3072,false,false,false,false,true,false
3330,22,5,2000,2000,3072,false,false,true,false,false,true
3331,20,5,0,0,2048,false,false,true,false,true,false
3332,14,3,5000,3000,10485760,false,false,false,false,false,true
3333,18,3,5000,3000,1024,false,false,false,false,true,false
3334,15,2,5000,1000,2048,false,false,false,false,false,false
3335,27,3,300,300,100,false,false,false,false,false,false
3336,40,1,0,0,300,false,false,false,false,false,false
3337,25,4,2678400,44640,2048,true,false,false,false,false,true
3338,14,2,500,500,10485760,false,false,false,false,false,false
3339,40,1,0,300,100,false,false,false,false,false,false
3340,26,2,3000,5000,3072,false,false,false,false,false,false
3341,14,3,2678400,44640,2048,false,false,false,false,false,true
3342,24,5,0,0,3072,false,true,false,false,true,false
3343,16,4,2678400,44640,10485760,false,false,false,false,false,false
3344,33,4,2000,1000,1024,false,false,true,false,true,false
3345,18,2,2678400,44640,10240,false,false,false,false,false,false
3346,27,4,5000,2000,15360,false,false,false,true,false,true
3347,17,3,0,0,1024,false,false,false,false,false,false
3348,32,1,0,0,51200,false,false,false,false,false,false
3349,42,1,300,300,0,false,false,false,false,false,false
3350,34,4,2000,2000,10485760,false,false,true,true,true,false
3351,72,1,500,0,0,false,false,false,false,false,false
3352,30,5,5000,3000,2048,false,false,true,false,false,false
3353,24,4,3000,5000,10485760,false,true,true,false,true,false
3354,32,4,5000,1000,1024,true,false,false,false,false,false
3355,25,4,300,300,3072,true,false,false,false,false,true
3356,20,3,300,300,3072,false,false,false,false,false,true
3357,26,0,0,0,0,false,false,false,false,false,false
3358,35,2,2000,1000,15360,false,false,false,false,false,false
3359,21,5,500,500,5120,true,false,false,false,false,true
3360,32,5,0,0,15360,false,true,false,false,true,false
3361,20,4,1000,2000,2048,false,false,false,true,false,true
3362,27,4,1000,5000,20480,false,true,true,false,true,false
3363,28,3,1000,2000,25600,false,false,false,false,true,false
3364,34,5,300,300,51200,false,false,true,true,true,false
3365,21,4,2678400,44640,10485760,false,false,true,false,false,true
3366,40,1,0,300,20480,false,false,false,false,false,false
3367,33,3,2000,2000,1024,false,false,false,false,false,false
3368,22,4,0,0,2048,false,false,false,true,true,false
3369,40,1,0,300,1024,false,false,false,false,false,false
3370,34,5,0,0,3072,false,false,false,true,false,false
3371,38,3,0,0,20480,false,false,false,false,true,false
3372,14,3,500,500,1024,false,false,false,false,true,false
3373,15,1,300,300,10485760,false,false,false,false,false,false
3374,25,5,1000,5000,1024,false,true,false,false,true,false
3375,29,4,1000,1000,3072,false,true,false,false,false,false
3376,31,2,500,500,300,false,false,false,false,false,false
3377,24,4,3000,2000,5120,false,false,false,false,false,false
3378,28,1,500,500,0,false,false,false,false,false,false
3379,17,2,0,0,2048,false,false,false,false,false,false
3380,28,4,0,0,10485760,true,false,true,false,false,true
3381,38,4,2000,3000,20480,false,false,false,false,false,false
3382,27,4,1000,1000,2048,false,true,true,false,true,false
3383,24,3,500,500,25600,false,false,false,false,false,false
3384,18,2,1000,1000,2048,false,false,false,false,false,false
3385,20,4,5000,5000,10485760,false,true,false,false,true,false
3386,35,3,2678400,44640,2048,false,false,false,false,false,true
3387,21,4,0,0,1024,false,false,true,false,false,true
3388,45,0,0,0,0,false,false,false,false,false,false
3389,17,3,500,500,1024,false,false,false,false,false,true
3390,25,3,300,300,300,false,false,false,false,false,false
3391,33,3,300,300,300,false,false,false,false,false,true
3392,15,3,5000,1000,3072,false,false,false,false,true,false
3393,38,1,300,300,100,false,false,false,false,false,false
3394,20,5,0,0,5120,false,false,true,false,true,false
3395,35,3,5000,2000,20480,false,false,false,false,false,false
3396,35,2,500,500,10485760,false,false,false,false,false,false
3397,26,5,3000,3000,10485760,false,false,true,false,false,true
3398,27,3,2000,1000,10485760,false,false,false,false,true,false
3399,28,3,1000,3000,1024,false,false,false,false,false,true
3400,30,4,0,0,25600,false,false,false,true,false,false
3401,30,5,2000,1000,10485760,false,true,true,false,false,true
3402,59,0,0,0,0,false,false,false,false,false,false
3403,29,5,5000,3000,51200,false,false,false,true,false,false
3404,22,4,3000,1000,1024,false,false,true,false,true,false
3405,28,3,300,300,3072,false,false,false,false,true,false
3406,22,3,2000,5000,10485760,false,false,false,false,false,true
3407,25,4,300,300,1024,false,false,false,true,true,false
3408,18,3,5000,5000,1024,false,false,false,false,false,true
3409,18,3,300,300,5120,false,false,false,false,false,true
3410,35,3,3000,1000,51200,false,false,false,false,true,false
3411,40,1,300,0,2048,false,false,false,false,false,false
3412,19,4,300,300,3072,false,false,false,true,true,false
3413,18,3,0,0,2048,false,false,false,false,true,false
3414,18,3,1000,5000,1024,false,false,false,false,false,true
3415,21,5,5000,3000,25600,true,false,false,false,false,true
3416,23,4,500,500,1024,false,false,true,false,true,false
3417,16,3,2678400,44640,1024,false,false,false,false,false,true
3418,29,5,2678400,44640,2048,false,false,true,false,false,false
3419,15,3,1000,3000,1024,false,false,false,false,true,false
3420,29,3,300,300,300,false,false,false,false,true,false
3421,17,3,3000,2000,2048,false,false,false,false,false,true
3422,15,3,3000,3000,2048,false,false,false,false,true,false
3423,22,4,3000,3000,1024,false,false,true,true,false,false
3424,33,4,2678400,44640,20480,true,false,true,false,false,true
3425,20,5,2678400,44640,25600,false,true,false,false,false,true
3426,31,0,300,300,0,false,false,false,false,false,false
3427,26,3,500,500,300,false,false,false,false,false,false
3428,20,5,5000,1000,5120,false,false,false,true,false,true
3429,29,3,5000,5000,2048,false,false,false,false,true,false
3430,20,4,3000,1000,5120,false,true,false,false,true,false
3431,29,5,2678400,44640,3072,false,false,false,true,false,false
3432,36,1,0,0,1024,false,false,false,false,false,false
3433,24,4,0,0,5120,false,false,true,true,false,false
3434,24,4,3000,5000,1024,false,true,true,false,true,false
3435,21,4,500,500,3072,true,false,true,false,true,false
3436,28,4,2678400,44640,1024,true,false,true,false,true,false
3437,32,5,1000,2000,25600,false,false,true,false,true,false
3438,19,5,2000,1000,10485760,false,false,true,false,true,false
3439,40,1,0,0,51200,false,false,false,false,false,false
3440,66,0,0,0,0,false,false,false,false,false,false
3441,17,3,2000,5000,3072,false,false,false,false,true,false
3442,25,3,500,500,100,false,false,false,false,false,false
3443,30,3,2000,3000,3072,false,false,false,false,false,false
3444,23,4,2000,5000,2048,false,true,true,false,false,true
3445,36,5,1000,3000,2048,false,false,false,false,false,false
3446,20,4,2678400,44640,5120,false,false,true,true,false,false
3447,30,4,2000,3000,2048,false,true,true,false,false,false
3448,26,5,300,300,2048,false,false,true,false,true,false
3449,23,5,3000,2000,25600,true,false,true,false,true,false
3450,29,2,5000,2000,3072,false,false,false,false,false,false
3451,31,4,2678400,44640,2048,false,false,true,false,true,false
3452,26,4,0,0,10240,false,true,true,false,false,true
3453,21,3,3000,3000,10485760,false,false,false,false,false,true
3454,27,3,500,500,15360,false,false,false,false,false,true
3455,21,5,1000,5000,2048,false,true,false,false,false,true
3456,33,5,300,300,1024,true,false,false,false,false,false
3457,16,3,2000,1000,1024,false,false,false,false,true,false
3458,34,4,0,0,1024,false,false,true,false,false,true
3459,34,5,5000,2000,2048,false,true,true,false,false,false
3460,38,3,2678400,44640,1024,false,false,false,false,false,false
3461,43,0,0,0,0,false,false,false,false,false,false
3462,19,4,1000,5000,5120,false,false,true,false,false,false
3463,23,4,3000,1000,25600,true,false,true,false,false,false
3464,31,2,3000,5000,2048,false,false,false,false,false,false
3465,19,4,300,300,5120,false,false,true,false,true,false
3466,35,3,0,0,3072,false,false,false,false,true,false
3467,55,0,0,500,0,false,false,false,false,false,false
3468,28,3,500,500,15360,false,false,false,false,false,true
3469,22,5,0,0,3072,false,false,true,true,false,false
3470,27,1,300,300,100,false,false,false,false,false,false
3471,17,3,5000,2000,5120,false,false,false,false,true,false
3472,14,3,1000,3000,10485760,false,false,false,false,true,false
3473,29,4,2678400,44640,10240,true,false,true,false,false,false
3474,27,5,2678400,44640,1024,true,false,false,false,false,true
3475,27,1,0,0,200,false,false,false,false,false,false
3476,69,1,0,300,0,false,false,false,false,false,false
3477,30,4,5000,3000,3072,false,false,false,true,false,false
3478,24,5,500,500,51200,false,false,false,true,false,false
3479,18,3,500,500,5120,false,false,false,false,true,false
3480,28,3,5000,1000,3072,false,false,false,false,true,false
3481,14,3,2000,3000,5120,false,false,false,false,true,false
3482,24,5,300,300,10485760,false,false,true,false,false,false
3483,26,4,2000,3000,20480,false,true,false,false,false,false
3484,35,5,1000,5000,25600,false,false,false,false,false,false
3485,20,3,1000,5000,5120,false,false,false,false,false,true
3486,33,2,300,300,200,false,false,false,false,false,false
3487,22,4,2678400,44640,3072,false,false,true,false,true,false
3488,26,4,500,500,1024,false,true,true,false,false,true
3489,25,4,2678400,44640,25600,true,false,true,false,true,false
3490,34,5,1000,5000,2048,false,true,true,false,false,false
3491,15,2,3000,3000,1024,false,false,false,false,false,false
3492,31,1,0,0,200,false,false,false,false,false,false
3493,20,4,0,0,10485760,false,true,false,false,false,false
3494,67,1,0,500,0,false,false,false,false,false,false
3495,23,4,0,0,1024,false,true,true,false,false,false
3496,14,2,2678400,44640,3072,false,false,false,false,false,false
3497,22,5,1000,3000,5120,false,true,true,false,false,true
3498,14,3,0,0,25600,false,false,false,false,false,false
3499,16,3,300,300,2048,false,false,false,false,false,true
3500,16,3,0,0,2048,false,false,false,false,true,false
3501,37,2,0,0,10240,false,false,false,false,false,false
3502,18,3,1000,3000,20480,false,false,false,false,false,true
3503,33,2,300,300,2048,false,false,false,false,false,false
3504,14,3,300,300,2048,false,false,false,false,false,true
3505,16,5,1000,3000,5120,false,false,false,false,false,false
3506,20,3,5000,3000,3072,false,false,false,false,true,false
3507,37,4,2000,3000,2048,false,false,false,false,false,false
3508,21,3,2000,3000,10485760,false,false,false,false,false,true
3509,59,0,0,0,0,false,false,false,false,false,false
3510,22,5,500,500,10485760,true,false,false,false,true,false
3511,15,3,500,500,51200,false,false,false,false,true,false
3512,14,3,2678400,44640,2048,false,false,false,false,true,false
3513,28,2,0,0,200,false,false,false,false,false,false
3514,39,2,0,0,51200,false,false,false,false,false,false
3515,38,2,5000,1000,20480,false,false,false,false,false,false
3516,30,5,1000,5000,2048,false,false,false,true,false,false
3517,17,3,2000,1000,2048,false,false,false,false,true,false
3518,15,3,500,500,3072,false,false,false,false,true,false
3519,22,3,2000,1000,2048,false,false,false,false,true,false
3520,27,4,5000,2000,10485760,false,false,false,true,true,false
3521,35,4,1000,3000,2048,false,false,false,false,false,false
3522,16,3,1000,3000,3072,false,false,false,false,true,false
3523,18,3,300,300,2048,false,false,false,false,false,true
3524,25,5,2678400,44640,1024,false,true,false,false,false,true
3525,28,4,3000,5000,3072,true,false,false,false,false,false
3526,35,5,3000,5000,3072,false,false,false,false,false,false
3527,32,4,2678400,44640,10485760,true,false,false,false,false,false
3528,16,3,500,500,5120,false,false,false,false,true,false
3529,26,3,3000,3000,20480,false,false,false,false,false,true
3530,39,5,2678400,44640,2048,false,false,false,false,false,false
3531,75,0,0,0,0,false,false,false,false,false,false
3532,28,4,1000,1000,3072,true,false,true,false,false,false
3533,19,3,0,0,10485760,false,false,false,false,false,true
3534,21,3,300,300,3072,false,false,false,false,true,false
3535,23,4,5000,5000,15360,false,false,true,false,true,false
3536,35,2,300,300,3072,false,false,false,false,false,false
3537,31,3,3000,5000,1024,false,false,false,false,false,true
3538,33,5,2678400,44640,15360,false,false,false,false,false,false
3539,29,2,500,500,100,false,false,false,false,false,false
